client_ID,prob_default,risk_bucket
CUST_06831,0.09353586377458323,Very Low
CUST_06832,0.08749630550707145,Very Low
CUST_06833,0.9685665805635161,Very High
CUST_06834,0.19227903852623177,Very Low
CUST_06835,0.7958297406667189,High
CUST_06836,0.3219173069141878,Low
CUST_06837,0.8807455112408277,Very High
CUST_06838,0.3060036090109987,Low
CUST_06839,0.16555376741870928,Very Low
CUST_06840,0.45412907288963017,Medium
CUST_06841,0.16239932610748956,Very Low
CUST_06842,0.9774972493676937,Very High
CUST_06843,0.12090151398156809,Very Low
CUST_06844,0.15463376760279463,Very Low
CUST_06845,0.11205134479321345,Very Low
CUST_06846,0.9710518521845208,Very High
CUST_06847,0.17343565091428007,Very Low
CUST_06848,0.1743830004529913,Very Low
CUST_06849,0.24526331094123166,Low
CUST_06850,0.41626279052649157,Medium
CUST_06851,0.19839247571273644,Very Low
CUST_06852,0.19250823103253295,Very Low
CUST_06853,0.12244442327129372,Very Low
CUST_06854,0.14371781314469267,Very Low
CUST_06855,0.18900037333824013,Very Low
CUST_06856,0.07776415780197872,Very Low
CUST_06857,0.4334552255618687,Medium
CUST_06858,0.30064341980070414,Low
CUST_06859,0.7565013531320521,High
CUST_06860,0.21068491850968293,Low
CUST_06861,0.7696504334189462,High
CUST_06862,0.8951923957724546,Very High
CUST_06863,0.1943138721306116,Very Low
CUST_06864,0.07062240568659588,Very Low
CUST_06865,0.10966838229270459,Very Low
CUST_06866,0.12060229562443396,Very Low
CUST_06867,0.2681382063057448,Low
CUST_06868,0.6893072242020583,High
CUST_06869,0.14509143394352528,Very Low
CUST_06870,0.0934820543618689,Very Low
CUST_06871,0.3125181264592179,Low
CUST_06872,0.5596326716710674,Medium
CUST_06873,0.7917158093934825,High
CUST_06874,0.12310270590079461,Very Low
CUST_06875,0.3148199494216004,Low
CUST_06876,0.777483830410978,High
CUST_06877,0.80403910296549,Very High
CUST_06878,0.10583198443801702,Very Low
CUST_06879,0.9583475650480326,Very High
CUST_06880,0.09972636226346446,Very Low
CUST_06881,0.2665227677444222,Low
CUST_06882,0.1862092760362455,Very Low
CUST_06883,0.1279414578537322,Very Low
CUST_06884,0.3014267456011133,Low
CUST_06885,0.16529428378321107,Very Low
CUST_06886,0.12281189885116948,Very Low
CUST_06887,0.07640911760758591,Very Low
CUST_06888,0.05442845792646826,Very Low
CUST_06889,0.8451267896595295,Very High
CUST_06890,0.2103771813286069,Low
CUST_06891,0.023567103326051726,Very Low
CUST_06892,0.28331272839277655,Low
CUST_06893,0.27714271178484584,Low
CUST_06894,0.09911702115707621,Very Low
CUST_06895,0.8889944972605132,Very High
CUST_06896,0.2478895838658775,Low
CUST_06897,0.6013384543157879,High
CUST_06898,0.14841291765013437,Very Low
CUST_06899,0.5264842322014142,Medium
CUST_06900,0.031907687628074645,Very Low
CUST_06901,0.13387568395235894,Very Low
CUST_06902,0.1205857161228451,Very Low
CUST_06903,0.7596860590110253,High
CUST_06904,0.07772412454889123,Very Low
CUST_06905,0.33497189941442823,Low
CUST_06906,0.22027003569026332,Low
CUST_06907,0.9528663845273216,Very High
CUST_06908,0.2598539791649719,Low
CUST_06909,0.2812671798658048,Low
CUST_06910,0.14857557621776699,Very Low
CUST_06911,0.1319282246266071,Very Low
CUST_06912,0.09288919498725684,Very Low
CUST_06913,0.17452507050841176,Very Low
CUST_06914,0.23671511171733692,Low
CUST_06915,0.12451844998038508,Very Low
CUST_06916,0.699165623996299,High
CUST_06917,0.13944576793224034,Very Low
CUST_06918,0.06319635988894536,Very Low
CUST_06919,0.06438297591194528,Very Low
CUST_06920,0.07590859298279182,Very Low
CUST_06921,0.14024534152655235,Very Low
CUST_06922,0.134927340982566,Very Low
CUST_06923,0.011034541336997222,Very Low
CUST_06924,0.14451695277061152,Very Low
CUST_06925,0.2215686598291496,Low
CUST_06926,0.13384517853899058,Very Low
CUST_06927,0.8444279590425596,Very High
CUST_06928,0.16493361491684855,Very Low
CUST_06929,0.37350701432594496,Low
CUST_06930,0.37176408446205683,Low
CUST_06931,0.8170075576443516,Very High
CUST_06932,0.1404059106593146,Very Low
CUST_06933,0.09927825282231689,Very Low
CUST_06934,0.14290686763713345,Very Low
CUST_06935,0.869753027763522,Very High
CUST_06936,0.15211585483699344,Very Low
CUST_06937,0.10178251447113319,Very Low
CUST_06938,0.17970408158957843,Very Low
CUST_06939,0.3077405448133804,Low
CUST_06940,0.39607434506812017,Low
CUST_06941,0.2717995858364368,Low
CUST_06942,0.18379549631361575,Very Low
CUST_06943,0.37597395615832435,Low
CUST_06944,0.1035865422628372,Very Low
CUST_06945,0.1431227646925925,Very Low
CUST_06946,0.20763870247555338,Low
CUST_06947,0.16052861932930512,Very Low
CUST_06948,0.8329247371985828,Very High
CUST_06949,0.10931938175029318,Very Low
CUST_06950,0.12768312326944967,Very Low
CUST_06951,0.5054792872412371,Medium
CUST_06952,0.8515697819492714,Very High
CUST_06953,0.20408789150295525,Low
CUST_06954,0.22176430966041114,Low
CUST_06955,0.3356346879356832,Low
CUST_06956,0.5064628912342505,Medium
CUST_06957,0.02378331142059746,Very Low
CUST_06958,0.1823936409048161,Very Low
CUST_06959,0.17420311220896917,Very Low
CUST_06960,0.22313755489760143,Low
CUST_06961,0.10071672928374481,Very Low
CUST_06962,0.032043413619811965,Very Low
CUST_06963,0.13256276154778968,Very Low
CUST_06964,0.14535591548432475,Very Low
CUST_06965,0.1891131955659035,Very Low
CUST_06966,0.7267337045011931,High
CUST_06967,0.6141742958565268,High
CUST_06968,0.0936431487895169,Very Low
CUST_06969,0.023342084093880444,Very Low
CUST_06970,0.2318672671375016,Low
CUST_06971,0.15317299022632214,Very Low
CUST_06972,0.8209487825150642,Very High
CUST_06973,0.0540716229503063,Very Low
CUST_06974,0.15946766576352983,Very Low
CUST_06975,0.015815053633168753,Very Low
CUST_06976,0.15520923187230473,Very Low
CUST_06977,0.08030023693407011,Very Low
CUST_06978,0.16050109960047632,Very Low
CUST_06979,0.0936170993223724,Very Low
CUST_06980,0.13859883919031535,Very Low
CUST_06981,0.2039002504061409,Low
CUST_06982,0.3287837581874295,Low
CUST_06983,0.32837838269530434,Low
CUST_06984,0.5280969643922688,Medium
CUST_06985,0.3172567512522264,Low
CUST_06986,0.8209861836546454,Very High
CUST_06987,0.11346014079102301,Very Low
CUST_06988,0.4531041676232509,Medium
CUST_06989,0.05446147920222121,Very Low
CUST_06990,0.06700679571714621,Very Low
CUST_06991,0.9120967162014343,Very High
CUST_06992,0.5829338852432103,Medium
CUST_06993,0.3240695868914308,Low
CUST_06994,0.17830752824558466,Very Low
CUST_06995,0.12088754032122029,Very Low
CUST_06996,0.10509273014126529,Very Low
CUST_06997,0.999213553000494,Very High
CUST_06998,0.38907025502675363,Low
CUST_06999,0.6880028696703487,High
CUST_07000,0.02281253001666137,Very Low
CUST_07001,0.9795470465940618,Very High
CUST_07002,0.2869630498232765,Low
CUST_07003,0.8003412062484855,Very High
CUST_07004,0.9155423613358191,Very High
CUST_07005,0.3601616107888308,Low
CUST_07006,0.5925834764159134,Medium
CUST_07007,0.37985595904231845,Low
CUST_07008,0.4789136933575509,Medium
CUST_07009,0.4270614604289532,Medium
CUST_07010,0.15174956501983572,Very Low
CUST_07011,0.10317436791403069,Very Low
CUST_07012,0.33628389855977237,Low
CUST_07013,0.32842018229156844,Low
CUST_07014,0.39920199848877796,Low
CUST_07015,0.14616853082041809,Very Low
CUST_07016,0.10765321255320354,Very Low
CUST_07017,0.886362045553361,Very High
CUST_07018,0.20776402531148003,Low
CUST_07019,0.3487480889901593,Low
CUST_07020,0.088857487875824,Very Low
CUST_07021,0.3301487632747359,Low
CUST_07022,0.22932626288808125,Low
CUST_07023,0.20364568942615388,Low
CUST_07024,0.9535140161382943,Very High
CUST_07025,0.11282100565737223,Very Low
CUST_07026,0.12128997150145383,Very Low
CUST_07027,0.13128370175693338,Very Low
CUST_07028,0.312903954651193,Low
CUST_07029,0.13022908240929706,Very Low
CUST_07030,0.3659434481021157,Low
CUST_07031,0.2662357045831955,Low
CUST_07032,0.23792655368695287,Low
CUST_07033,0.2048381862080621,Low
CUST_07034,0.21949846248794833,Low
CUST_07035,0.9526520743364885,Very High
CUST_07036,0.8853369376151564,Very High
CUST_07037,0.06419849002273459,Very Low
CUST_07038,0.85341390434776,Very High
CUST_07039,0.985843596902752,Very High
CUST_07040,0.020131689473093958,Very Low
CUST_07041,0.9959587338557736,Very High
CUST_07042,0.3284419682805734,Low
CUST_07043,0.9787217704328105,Very High
CUST_07044,0.8376829087389706,Very High
CUST_07045,0.8169496599818454,Very High
CUST_07046,0.8436678199222981,Very High
CUST_07047,0.19872731890827042,Very Low
CUST_07048,0.5662840178194725,Medium
CUST_07049,0.8507183896864999,Very High
CUST_07050,0.7118231274405078,High
CUST_07051,0.5958433052666968,Medium
CUST_07052,0.13036248847096232,Very Low
CUST_07053,0.9735975196918668,Very High
CUST_07054,0.12355338171380444,Very Low
CUST_07055,0.13782022450163428,Very Low
CUST_07056,0.270921422372509,Low
CUST_07057,0.4149303058121072,Medium
CUST_07058,0.34974628558831655,Low
CUST_07059,0.32660970659852556,Low
CUST_07060,0.42202267369524465,Medium
CUST_07061,0.8805566625377127,Very High
CUST_07062,0.131021818447439,Very Low
CUST_07063,0.2682341502709569,Low
CUST_07064,0.22355137810807085,Low
CUST_07065,0.9234562804934566,Very High
CUST_07066,0.45677638664647124,Medium
CUST_07067,0.3804172281115698,Low
CUST_07068,0.4871163670731089,Medium
CUST_07069,0.19427527081712576,Very Low
CUST_07070,0.4761931182674775,Medium
CUST_07071,0.25187025107582095,Low
CUST_07072,0.5120847552185605,Medium
CUST_07073,0.39417025377689074,Low
CUST_07074,0.23510959070006954,Low
CUST_07075,0.3260753176791539,Low
CUST_07076,0.9637917710958862,Very High
CUST_07077,0.3126097686348496,Low
CUST_07078,0.9067689472518234,Very High
CUST_07079,0.7237859976774066,High
CUST_07080,0.30020658225743413,Low
CUST_07081,0.22334210748075917,Low
CUST_07082,0.23214816341184408,Low
CUST_07083,0.10889902591490029,Very Low
CUST_07084,0.30784926425653136,Low
CUST_07085,0.1566827718997614,Very Low
CUST_07086,0.5575818104951447,Medium
CUST_07087,0.3529364642987038,Low
CUST_07088,0.4756103294745653,Medium
CUST_07089,0.14592465550924205,Very Low
CUST_07090,0.3171937184576389,Low
CUST_07091,0.8759422328990716,Very High
CUST_07092,0.10977440186501154,Very Low
CUST_07093,0.8453918763749774,Very High
CUST_07094,0.18479767297947763,Very Low
CUST_07095,0.1219563834420671,Very Low
CUST_07096,0.28864187728872587,Low
CUST_07097,0.16468452163770161,Very Low
CUST_07098,0.30725643493949484,Low
CUST_07099,0.32723244059595397,Low
CUST_07100,0.4332701113896575,Medium
CUST_07101,0.15018030590444337,Very Low
CUST_07102,0.05856826684009988,Very Low
CUST_07103,0.23852074082682334,Low
CUST_07104,0.2154310219701619,Low
CUST_07105,0.9115443767927868,Very High
CUST_07106,0.12097623568031904,Very Low
CUST_07107,0.1855813549839525,Very Low
CUST_07108,0.2526542848803759,Low
CUST_07109,0.31075218166425533,Low
CUST_07110,0.1751150723458389,Very Low
CUST_07111,0.730018515900944,High
CUST_07112,0.13674649602609298,Very Low
CUST_07113,0.12088033296845646,Very Low
CUST_07114,0.2149457957789178,Low
CUST_07115,0.31082440695371505,Low
CUST_07116,0.3147852568668982,Low
CUST_07117,0.30236970792962425,Low
CUST_07118,0.15232793811746162,Very Low
CUST_07119,0.8083561512668702,Very High
CUST_07120,0.1660419338914678,Very Low
CUST_07121,0.4115260429000475,Medium
CUST_07122,0.2334389274567048,Low
CUST_07123,0.18919882767982812,Very Low
CUST_07124,0.17317239183851446,Very Low
CUST_07125,0.22151542257344994,Low
CUST_07126,0.49128193900992356,Medium
CUST_07127,0.6730189322012022,High
CUST_07128,0.13459773261577987,Very Low
CUST_07129,0.184356348198703,Very Low
CUST_07130,0.08472006171895864,Very Low
CUST_07131,0.3479164775308666,Low
CUST_07132,0.25378602995265037,Low
CUST_07133,0.14334722705329464,Very Low
CUST_07134,0.12806295671023857,Very Low
CUST_07135,0.2775498062774748,Low
CUST_07136,0.13615857545918325,Very Low
CUST_07137,0.5706469228409472,Medium
CUST_07138,0.2096353422053321,Low
CUST_07139,0.13085123331186446,Very Low
CUST_07140,0.15681619898996146,Very Low
CUST_07141,0.1568063548391602,Very Low
CUST_07142,0.40030062007120837,Medium
CUST_07143,0.5325102175906846,Medium
CUST_07144,0.10298709287056054,Very Low
CUST_07145,0.3187377108832548,Low
CUST_07146,0.1599987405567755,Very Low
CUST_07147,0.6200717523292474,High
CUST_07148,0.22867263966282889,Low
CUST_07149,0.12215803194569204,Very Low
CUST_07150,0.0454163239703896,Very Low
CUST_07151,0.19102931064150586,Very Low
CUST_07152,0.33219207882030016,Low
CUST_07153,0.8852349795258632,Very High
CUST_07154,0.1364302984776239,Very Low
CUST_07155,0.38420920652698864,Low
CUST_07156,0.11198566569482368,Very Low
CUST_07157,0.2625057129996502,Low
CUST_07158,0.02167700212367727,Very Low
CUST_07159,0.15135479861383913,Very Low
CUST_07160,0.19471847467617123,Very Low
CUST_07161,0.2838908902748003,Low
CUST_07162,0.1715103090462405,Very Low
CUST_07163,0.7580625697885731,High
CUST_07164,0.679563062696591,High
CUST_07165,0.8857190283913916,Very High
CUST_07166,0.10132799325322944,Very Low
CUST_07167,0.17575930919537772,Very Low
CUST_07168,0.22719418418431905,Low
CUST_07169,0.18880338990251758,Very Low
CUST_07170,0.3714197789456249,Low
CUST_07171,0.3698384144922289,Low
CUST_07172,0.19303950073694376,Very Low
CUST_07173,0.13391744149033846,Very Low
CUST_07174,0.14042847572185255,Very Low
CUST_07175,0.2069699121500777,Low
CUST_07176,0.10382389467908033,Very Low
CUST_07177,0.06738963505613933,Very Low
CUST_07178,0.4980404670575776,Medium
CUST_07179,0.28345253615110527,Low
CUST_07180,0.18024865281830676,Very Low
CUST_07181,0.24087810864596623,Low
CUST_07182,0.1400601844740671,Very Low
CUST_07183,0.07345848636723222,Very Low
CUST_07184,0.12693938652557338,Very Low
CUST_07185,0.31067880535817266,Low
CUST_07186,0.025742188484738526,Very Low
CUST_07187,0.16918253683418116,Very Low
CUST_07188,0.5854352687710012,Medium
CUST_07189,0.7820392626504364,High
CUST_07190,0.515745062643078,Medium
CUST_07191,0.3293532533873255,Low
CUST_07192,0.13881251501273914,Very Low
CUST_07193,0.09712357137088551,Very Low
CUST_07194,0.10673396857327808,Very Low
CUST_07195,0.04667834741694536,Very Low
CUST_07196,0.20273186286578262,Low
CUST_07197,0.10103666495662682,Very Low
CUST_07198,0.14432579158557227,Very Low
CUST_07199,0.2908078805297564,Low
CUST_07200,0.6259699593583445,High
CUST_07201,0.1324375932225671,Very Low
CUST_07202,0.3105066489090384,Low
CUST_07203,0.13016719635327723,Very Low
CUST_07204,0.1808637971653031,Very Low
CUST_07205,0.7646176102613734,High
CUST_07206,0.12943584550344406,Very Low
CUST_07207,0.9756245636124575,Very High
CUST_07208,0.6945044567387232,High
CUST_07209,0.9528239808091364,Very High
CUST_07210,0.5561414329086048,Medium
CUST_07211,0.37579499075984263,Low
CUST_07212,0.9027509270621517,Very High
CUST_07213,0.27488120066480926,Low
CUST_07214,0.4431488477312655,Medium
CUST_07215,0.02076384286570485,Very Low
CUST_07216,0.27656053768051203,Low
CUST_07217,0.9807011085850279,Very High
CUST_07218,0.6844325863269125,High
CUST_07219,0.326627703237085,Low
CUST_07220,0.17394644552851593,Very Low
CUST_07221,0.957373825431915,Very High
CUST_07222,0.6612259385708591,High
CUST_07223,0.09803326791704377,Very Low
CUST_07224,0.2752045023053309,Low
CUST_07225,0.15406697374173928,Very Low
CUST_07226,0.8751253454868054,Very High
CUST_07227,0.24877786412517144,Low
CUST_07228,0.1715337029757128,Very Low
CUST_07229,0.11716746983704726,Very Low
CUST_07230,0.2554180005820595,Low
CUST_07231,0.07811867060381592,Very Low
CUST_07232,0.14706256789541483,Very Low
CUST_07233,0.14698500792339744,Very Low
CUST_07234,0.0678954423011513,Very Low
CUST_07235,0.6026731651794442,High
CUST_07236,0.09226749371011435,Very Low
CUST_07237,0.36781562805917617,Low
CUST_07238,0.14476666379795297,Very Low
CUST_07239,0.2966595837158893,Low
CUST_07240,0.30697067557450136,Low
CUST_07241,0.2708062998213855,Low
CUST_07242,0.19956054667512876,Very Low
CUST_07243,0.11179186794343912,Very Low
CUST_07244,0.15103544705673785,Very Low
CUST_07245,0.14872971894141745,Very Low
CUST_07246,0.7531529025254513,High
CUST_07247,0.16840192200864787,Very Low
CUST_07248,0.706045334271211,High
CUST_07249,0.4379150847890345,Medium
CUST_07250,0.9816015247456694,Very High
CUST_07251,0.6440017815495139,High
CUST_07252,0.45740282048485653,Medium
CUST_07253,0.5116702057968574,Medium
CUST_07254,0.4542845085506206,Medium
CUST_07255,0.22270940172782377,Low
CUST_07256,0.9306742818081468,Very High
CUST_07257,0.3621283442006484,Low
CUST_07258,0.1257765663002959,Very Low
CUST_07259,0.258078788841698,Low
CUST_07260,0.3763569100276358,Low
CUST_07261,0.10354100777788841,Very Low
CUST_07262,0.16896930042636657,Very Low
CUST_07263,0.845920455556898,Very High
CUST_07264,0.06649895119956784,Very Low
CUST_07265,0.6877566467778187,High
CUST_07266,0.3039329833913804,Low
CUST_07267,0.23338039174178896,Low
CUST_07268,0.7573086254313157,High
CUST_07269,0.6331288632821431,High
CUST_07270,0.24601950898185734,Low
CUST_07271,0.0338930834660175,Very Low
CUST_07272,0.14997465954837336,Very Low
CUST_07273,0.905521739042046,Very High
CUST_07274,0.9060424652086326,Very High
CUST_07275,0.3648877911742496,Low
CUST_07276,0.8057797644540808,Very High
CUST_07277,0.6006669406254102,High
CUST_07278,0.8048334388742445,Very High
CUST_07279,0.2580472349025028,Low
CUST_07280,0.41933233475199977,Medium
CUST_07281,0.1172949122972879,Very Low
CUST_07282,0.023501359672839374,Very Low
CUST_07283,0.7512267622427815,High
CUST_07284,0.714840508918693,High
CUST_07285,0.049179759544476745,Very Low
CUST_07286,0.1368594057022939,Very Low
CUST_07287,0.16411268399155854,Very Low
CUST_07288,0.6322055356611004,High
CUST_07289,0.9740976876309053,Very High
CUST_07290,0.03897708500966154,Very Low
CUST_07291,0.1645941132222415,Very Low
CUST_07292,0.7513681493811931,High
CUST_07293,0.1418319928394713,Very Low
CUST_07294,0.9379915670410104,Very High
CUST_07295,0.34450469013182233,Low
CUST_07296,0.0726445876163226,Very Low
CUST_07297,0.022796604412469678,Very Low
CUST_07298,0.5755860719529599,Medium
CUST_07299,0.44653592282472826,Medium
CUST_07300,0.661853091252074,High
CUST_07301,0.12709816819341857,Very Low
CUST_07302,0.39712215036012016,Low
CUST_07303,0.7100846936877456,High
CUST_07304,0.3965700762448135,Low
CUST_07305,0.5801383112717976,Medium
CUST_07306,0.4536919788416719,Medium
CUST_07307,0.36846260938567654,Low
CUST_07308,0.5980841830992011,Medium
CUST_07309,0.619976686972006,High
CUST_07310,0.10535288405091375,Very Low
CUST_07311,0.49830320231446995,Medium
CUST_07312,0.5442794177229435,Medium
CUST_07313,0.9654368875489544,Very High
CUST_07314,0.5054512833954405,Medium
CUST_07315,0.10727570612824175,Very Low
CUST_07316,0.1699121122731933,Very Low
CUST_07317,0.10130270985837748,Very Low
CUST_07318,0.2438758213099606,Low
CUST_07319,0.11881790816828948,Very Low
CUST_07320,0.6039448644439755,High
CUST_07321,0.19724659435750577,Very Low
CUST_07322,0.5617988009078058,Medium
CUST_07323,0.7790959151719333,High
CUST_07324,0.16490616605009328,Very Low
CUST_07325,0.10224398758156876,Very Low
CUST_07326,0.18227618784147098,Very Low
CUST_07327,0.9651600699968774,Very High
CUST_07328,0.28073598497197566,Low
CUST_07329,0.5795501687663526,Medium
CUST_07330,0.9571012051283048,Very High
CUST_07331,0.21703624824664794,Low
CUST_07332,0.3866945075755483,Low
CUST_07333,0.18905172945799129,Very Low
CUST_07334,0.19236548380513432,Very Low
CUST_07335,0.4299273717626251,Medium
CUST_07336,0.11801963571604136,Very Low
CUST_07337,0.24700239436289395,Low
CUST_07338,0.2364104527445405,Low
CUST_07339,0.4293613213827946,Medium
CUST_07340,0.9529567041959692,Very High
CUST_07341,0.861287546984427,Very High
CUST_07342,0.4439646847300664,Medium
CUST_07343,0.19013953292154848,Very Low
CUST_07344,0.8944671667149597,Very High
CUST_07345,0.40987814929880084,Medium
CUST_07346,0.14756040391498676,Very Low
CUST_07347,0.24603600112760218,Low
CUST_07348,0.5009058913820725,Medium
CUST_07349,0.22337342715360503,Low
CUST_07350,0.3933632729398274,Low
CUST_07351,0.19139384555234465,Very Low
CUST_07352,0.2309786082869037,Low
CUST_07353,0.23209397238100862,Low
CUST_07354,0.3211489363373951,Low
CUST_07355,0.35094105290351874,Low
CUST_07356,0.3081168632914058,Low
CUST_07357,0.7393841304266788,High
CUST_07358,0.12983210906892934,Very Low
CUST_07359,0.20729926946543145,Low
CUST_07360,0.2488432343179105,Low
CUST_07361,0.2531931296181236,Low
CUST_07362,0.08367785518767046,Very Low
CUST_07363,0.0957598824538208,Very Low
CUST_07364,0.2910161967974779,Low
CUST_07365,0.29111882569910763,Low
CUST_07366,0.14582895856554923,Very Low
CUST_07367,0.25978150890128804,Low
CUST_07368,0.11070788372298254,Very Low
CUST_07369,0.08829379490053002,Very Low
CUST_07370,0.5527602430691492,Medium
CUST_07371,0.18354040311355654,Very Low
CUST_07372,0.12370359087361936,Very Low
CUST_07373,0.3736823275276465,Low
CUST_07374,0.15218602429508635,Very Low
CUST_07375,0.07781212325145513,Very Low
CUST_07376,0.3120637544262291,Low
CUST_07377,0.14214840716258026,Very Low
CUST_07378,0.12864210930338324,Very Low
CUST_07379,0.034094594900768584,Very Low
CUST_07380,0.1306972625860069,Very Low
CUST_07381,0.07937157766091747,Very Low
CUST_07382,0.11046133787830535,Very Low
CUST_07383,0.0807554162588508,Very Low
CUST_07384,0.2502712274219224,Low
CUST_07385,0.20856828943064948,Low
CUST_07386,0.30384460174506417,Low
CUST_07387,0.09938150955009817,Very Low
CUST_07388,0.8516355513981136,Very High
CUST_07389,0.28047744715663897,Low
CUST_07390,0.7735321600518437,High
CUST_07391,0.5126665956268939,Medium
CUST_07392,0.8236821315579416,Very High
CUST_07393,0.6551957505875557,High
CUST_07394,0.3262017010399243,Low
CUST_07395,0.45906573149920926,Medium
CUST_07396,0.5748609019589018,Medium
CUST_07397,0.07762956766919431,Very Low
CUST_07398,0.5352814767440365,Medium
CUST_07399,0.1737441321492268,Very Low
CUST_07400,0.6445871885732087,High
CUST_07401,0.39392957227780695,Low
CUST_07402,0.4602208911175423,Medium
CUST_07403,0.9297321271278429,Very High
CUST_07404,0.3022586880920102,Low
CUST_07405,0.04948064473350615,Very Low
CUST_07406,0.2771830023996632,Low
CUST_07407,0.2224668774526252,Low
CUST_07408,0.2459907313446065,Low
CUST_07409,0.2098656435875585,Low
CUST_07410,0.4050643654792814,Medium
CUST_07411,0.022168135957984184,Very Low
CUST_07412,0.48204768973434725,Medium
CUST_07413,0.34777692386317827,Low
CUST_07414,0.3472207123035096,Low
CUST_07415,0.11858238262879212,Very Low
CUST_07416,0.2983132634032316,Low
CUST_07417,0.12032196969229449,Very Low
CUST_07418,0.23728540604458798,Low
CUST_07419,0.11966155940015223,Very Low
CUST_07420,0.14020498855571895,Very Low
CUST_07421,0.20637790527966685,Low
CUST_07422,0.019462629541133487,Very Low
CUST_07423,0.08252848562511281,Very Low
CUST_07424,0.10155653043663862,Very Low
CUST_07425,0.2797003826566724,Low
CUST_07426,0.23725085547993957,Low
CUST_07427,0.18544989108525187,Very Low
CUST_07428,0.9837689276317039,Very High
CUST_07429,0.8721616268095126,Very High
CUST_07430,0.7971959865321384,High
CUST_07431,0.8767490981111034,Very High
CUST_07432,0.9496856112118208,Very High
CUST_07433,0.06952140858066838,Very Low
CUST_07434,0.08406544074501499,Very Low
CUST_07435,0.46210561886425183,Medium
CUST_07436,0.9075097146593935,Very High
CUST_07437,0.2186404716794209,Low
CUST_07438,0.2906154695006049,Low
CUST_07439,0.21167297674989421,Low
CUST_07440,0.4728194546792622,Medium
CUST_07441,0.21419787360059936,Low
CUST_07442,0.984915200058075,Very High
CUST_07443,0.821610399305236,Very High
CUST_07444,0.777282753441297,High
CUST_07445,0.6025250805483262,High
CUST_07446,0.24775516790023608,Low
CUST_07447,0.93441406336605,Very High
CUST_07448,0.9175243991736839,Very High
CUST_07449,0.7356810716021297,High
CUST_07450,0.4885381001973953,Medium
CUST_07451,0.31279335292560206,Low
CUST_07452,0.19479303789695404,Very Low
CUST_07453,0.3416858771115873,Low
CUST_07454,0.7541601089498017,High
CUST_07455,0.1896597194375499,Very Low
CUST_07456,0.11488057143963808,Very Low
CUST_07457,0.7904867386322482,High
CUST_07458,0.2011671550054989,Low
CUST_07459,0.2380037900508419,Low
CUST_07460,0.9340739785356273,Very High
CUST_07461,0.07878677413554583,Very Low
CUST_07462,0.14977281266359443,Very Low
CUST_07463,0.08255859973853956,Very Low
CUST_07464,0.5101568843221359,Medium
CUST_07465,0.013882475624989829,Very Low
CUST_07466,0.6143017379052528,High
CUST_07467,0.019958473938540403,Very Low
CUST_07468,0.5985776448067222,Medium
CUST_07469,0.48352212425486,Medium
CUST_07470,0.862137415231303,Very High
CUST_07471,0.9814035118928032,Very High
CUST_07472,0.37246532746330085,Low
CUST_07473,0.05929680501842445,Very Low
CUST_07474,0.17986469262968652,Very Low
CUST_07475,0.531454021271074,Medium
CUST_07476,0.897691546097142,Very High
CUST_07477,0.3474488451907893,Low
CUST_07478,0.8522575350945015,Very High
CUST_07479,0.4857258240812621,Medium
CUST_07480,0.24858919467949306,Low
CUST_07481,0.6691573777564345,High
CUST_07482,0.8016927501624984,Very High
CUST_07483,0.5529150005012217,Medium
CUST_07484,0.17473594179613822,Very Low
CUST_07485,0.2560843872315199,Low
CUST_07486,0.8601532336026215,Very High
CUST_07487,0.4590627228626034,Medium
CUST_07488,0.04399443893671379,Very Low
CUST_07489,0.19237775773887167,Very Low
CUST_07490,0.47263089269327285,Medium
CUST_07491,0.1734543056891959,Very Low
CUST_07492,0.15839415360254647,Very Low
CUST_07493,0.018499713577881098,Very Low
CUST_07494,0.24390419977251054,Low
CUST_07495,0.11421565516209546,Very Low
CUST_07496,0.19201942456976182,Very Low
CUST_07497,0.27160395441393864,Low
CUST_07498,0.10279309585022214,Very Low
CUST_07499,0.2435252325887487,Low
CUST_07500,0.0346565074972671,Very Low
CUST_07501,0.23681534960749226,Low
CUST_07502,0.221352210739924,Low
CUST_07503,0.8532833628948036,Very High
CUST_07504,0.10516686903673124,Very Low
CUST_07505,0.19094322223695506,Very Low
CUST_07506,0.36257187757876963,Low
CUST_07507,0.2493201569045166,Low
CUST_07508,0.24018823813371584,Low
CUST_07509,0.7847685083591738,High
CUST_07510,0.8192831144113416,Very High
CUST_07511,0.29983260621896635,Low
CUST_07512,0.13270756957111232,Very Low
CUST_07513,0.8709357886147002,Very High
CUST_07514,0.7383958011394447,High
CUST_07515,0.0787005247732446,Very Low
CUST_07516,0.9672293589960775,Very High
CUST_07517,0.059035961640877425,Very Low
CUST_07518,0.36346301371871315,Low
CUST_07519,0.14381165210618763,Very Low
CUST_07520,0.8494716052581918,Very High
CUST_07521,0.745105720484642,High
CUST_07522,0.6922398938171243,High
CUST_07523,0.7459773914077817,High
CUST_07524,0.7389365269481988,High
CUST_07525,0.9431389409235135,Very High
CUST_07526,0.6068623489278937,High
CUST_07527,0.9767363157285245,Very High
CUST_07528,0.41821391888811227,Medium
CUST_07529,0.1078922577655868,Very Low
CUST_07530,0.9759323768406561,Very High
CUST_07531,0.4731642642477511,Medium
CUST_07532,0.5784134511286875,Medium
